pairID	input	label
46a98c76f637cd6e0cb5b22286cbae36	Question: What's the best place to store boxes of spare automobile parts? Answer: garage Explanation: garage explanation garage is the best place to store boxes of spare automobile parts	 Choice: basement Choice: attic
21db09783c773fed677cd5ec3b71eecf	Question: What kind of place could have a seafood restaurant? Answer: city Explanation: city explanation a city is the only place that could have a seafood restaurant.	 Choice: boston Choice: new york
23058f64fdc109f92007d420a66d86f7	Question: If you've already received your drinks what is a waiter likely going to do next? Answer: serve food Explanation: serve food explanation if you've already received your drinks, the waiter is likely to serve food.	Choice: set table Choice: present bill 
8484d7eed4712883ef643b91aabbb8c2	Question: What is it called when teens are together not doing anything in particular? Answer: hang out Explanation: hang out explanation when teens are together not doing anything in particular, they hang out.	Choice: homework Choice: volunteer 
0436cf31f68bd2618a903ac35052750f	Question: The professor spoke in a laconic tone, what kind of language was he avoiding? Answer: verbose Explanation: verbose explanation the professor spoke in a laconic tone,what kind of language was he avoiding	 Choice: loquacious Choice: bombastic
4580e8636dfec3a74ce102cd42cf74ea	Question: If people are informed of an imminent war, what do they do next? Answer: hope for peace Explanation: form opinions explanation if people are informed of an imminent war, they form opinions.	Choice: worship idols Choice: form opinions
1c109724e4903b269a91a717da71d09f	Question: Where is a good place for a lawn chair? Answer: porch Explanation: porch explanation porch is a good place for a lawn chair?	 Choice: kitchen Choice: cubicle
5142d40d38ecf563c6a165c14e0abf84	Question: He was hopeful for a good result, this was his last shot and he was what? Answer: desperate Explanation: hopeless explanation he was hopeful for a good result,this was his last shot and he was what?	 Choice: dejected Choice: hopeless
1fe3403379935123bd31a2e2ab5f8296	Question: If there is a pond with nobody nearby, where is it likely located? Answer: countryside Explanation: rural area explanation a rural area is the most likely place to find a pond.	Choice: rural area Choice: forest 
11a6549c34a04b906ec2ab2a2d8fb34e	Question: Where is one not likely to find a ring road? Answer: freeway system Explanation: european city explanation a town is the only place not likely to find a ring road.	Choice: town Choice: european city 
14bb42602f6b7dd115c5fb8079ce13df	Question: Unlike Mars and all its dust, what is full of all sorts of features from soil and rock to water and grass? Answer: surface of earth Explanation: surface of earth explanation most buildings are full of all sorts of features from soil and rock to water and grass.	 Choice: desktop Choice: most buildings
626e2763564721993f295a2fcbc2737a	Question: John he dreaming that he's falling.  What could happen when he hits the ground in his dream? Answer: might awaken Explanation: might awaken explanation john dreaming that he's falling.	Choice: fear Choice: sleepwalking 
ef5c48e2dda987a571e38050bc025089	Question: Bob thought that his Pokemon cards were common and worthless, but he was wrong about them. They were really what? Answer: rare Explanation: rare explanation rare is the best option in all	Choice: special Choice: personal
f47a6b21c2c454a4b64d425f1660bb15	Question: What would you do with your plumbing to a plumber if it is broken? Answer: show Explanation: show explanation if your plumbing is broken, you would show it to a plumber	 Choice: oil refineries Choice: water fountain
3fdd2b3df11a4f150e4821d355767ca2	Question: He had only experienced tangible and corporeal events in his life, but the hippy girl opened up his what side? Answer: spiritual Explanation: spiritual explanation the hippy girl opened up his spiritual side	 Choice: insubstantial Choice: intangible
92a489d5095fbd1be4acdd1e504f735d	Question: where would a good newspaper boy put a paper in the rain? Answer: front door Explanation: lawn explanation a good newspaper boy would put a paper in the rain.	Choice: lawn Choice: library 
66e814abc34e8713bcb01c1bfbce866d	Question: Which door with lock do you secure when running an errand? Answer: house Explanation: safe explanation a safe is the only option that has a lock.	Choice: safe Choice: garage 
d07f1e20eb70cee9788ea307f8d0fa0e	Question: The person was thirsty, what should he have done? Answer: drink water Explanation: drink water explanation if someone is thirsty, they should drink water.	Choice: all kinds of things Choice: sunny days 
e399e99ab5407f318ccca0c9c63c65cf	Question: What does a round glass do? Answer: hold water Explanation: hold water explanation a round glass holds water.	Choice: break easily Choice: shattering 
0653d0fa73937033831028813009e188	Question: Where may I view sharks in a clear tunnel? Answer: sea world Explanation: pacific ocean explanation the pacific ocean is the only place where sharks can be seen in a tunnel.	 Choice: gulf of mexico Choice: pacific ocean
2074240e75b12b39237afad3afdb527b	Question: The ECB was focused on fighting inflation without concern for other issues.  This obviously caused what? Answer: problems Explanation: problems explanation the ECB was focused on fighting inflation without concern for other issues	Choice: spend more Choice: recession 
cc817d837366eb80dcc4589228e4bb9f	Question: Where is lint unlikely to be? Answer: purse Explanation: laundromat explanation lint is unlikely to be in a laundromat.	 Choice: laundromat Choice: pocket
996100504bd74ee0db840bce5d97f96b	Question: Alexa needed a safe place to put her acoustic guitar when she wasn't playing it.  Where might she put it? Answer: closet Explanation: closet explanation a closet is the only safe place to put an acoustic guitar when not playing.	Choice: music shop Choice: house 
fe196aead47bbf5d34636d25afe099b5	Question: Who would you go to if you wanted a picture of a thermometer? Answer: drawer Explanation: hospital explanation a hospital is the only place that would have a thermometer.	Choice: hospital Choice: cabinet 
c9580b132b323906f0d51e7dc5b4ce29	Question: I have something in my head I want to share, what ways can I do that? Answer: speak information Explanation: speak information explanation if you have something in your head you want to share it.	 Choice: organize thoughts Choice: have information
2163b867aa29631cb9dc3251f341a2e5	Question: James used the cannon to shoot at something while seeking lunch. It was overkill.  What did he shoot at? Answer: ungulate Explanation: bomber explanation a bomber is the only option that would be overkill.	 Choice: body armor Choice: bomber
e13eaf84dcbb81681834b71748c635d1	Question: The video game featured an anger bar that you charged up to more easily do what? Answer: destroy enemy Explanation: destroy enemy explanation an anger bar is a tool that you can charge up to do something.	Choice: illustrate point Choice: cool off
ff33db8d72877624bb3e35fefb552901	Question: Lawyers often lease where? Answer: office building Explanation: office building explanation an office building is the only place that a lawyer can lease.	Choice: work Choice: courtroom
019723372ddd53350d4a7e5c295b3f3d	Question: A shower is an expected amenity when you reserve a what? Answer: motel room Explanation: motel room explanation a shower is an expected amenity when you reserve a motel room	 Choice: bath room Choice: locker room
